,title,price,location
1471,[' SE VENDE VIVIENDA NUEVA EN RES.SAN ANDRES (ALICANTE)'],"['$134,625.00\xa0']",[' San Miguel ']
1472,[' Vendo casa en la palma chalatenango'],"['$65,000.00\xa0']",[' Chalatenango ']
1473,[' Casa en venta ambiente seguro'],"['$26,000.00\xa0']",[' La Libertad ']
1474,"[' Casa Boulevard Venezuela, San Salvador.']","['$299,000.00\xa0']",[' San Salvador ']
1475,[' VENTA DE CASA EN PANCHIMALCO CENTRO'],"['$136,000.00\xa0']",[' San Salvador ']
1476,"[' VENTA DE  CASA CERCA DE LA ESCUELONA, EN EL CONGO']","['$80,000.00\xa0']",[' Santa Ana ']
1477,[' barrio San Juan de Dios San Vicente (A LA VUELTA DEL DUI CENTRO)'],"['$225,000.00\xa0']",[' San Vicente ']
1478,"[' Vendo Casa, Ciudad Versalles, Villa Burdeos. Privado']","['$28,000.00\xa0']",[' Soyapango ']
1479,[' Vendo casita con lote calle a San Cristobal'],"['$22,000.00\xa0']",[' Cuscatlán ']
1480,[],"['$125,980.00\xa0']",[' San Salvador ']
1481,"[' CAMBIO o Vendo CASA, Colonia Las Cañas, San Bartolo. 7870 - 2858']","['$15,000.00\xa0']",[' Ilopango ']
1482,[],"['$98,988.00\xa0']",[' San Salvador ']
1483,"[' VENTA- CASA- COMPLEJO HABITACIONAL SAN FRANCISCO, CHALCHUAPA']","['$16,500.00\xa0']",[' Chalchuapa ']
1484,[' VENTA DE CASA EN URBANIZACION ARIZONA - SANTA ANA'],"['$145,000.00\xa0']",[' Santa Ana ']
1485,[' VENTA DE  QUINTA EN LOTIFICASION  SANTA ROSA II- CARRETERA CHALCHUAPA SANTA ANA'],"['$165,000.00\xa0']",[' Santa Ana ']
1486,[' Vendo Terreno de Media Manzana con Casa'],"['$140,000.00\xa0']",[' Chalchuapa ']
1487,[' CASA CON TERRENO EN LAS VERANERAS SONSONATE SE VENDE'],"['$172,000.00\xa0']",[' Sonsonate ']
1488,"[' VENTA CASA DE UN NIVEL MULTIUSOS  EN COLONIA MIRAMONTE $ 260,000']","['$260,000.00\xa0']",[' San Salvador ']
1489,[' VENTA- CASA- EL REFUGIO AHUACHAPAN'],"['$150,000.00\xa0']",[' Ahuachapán ']
1490,[' VENTA- CASA- TEXISTEPEQUE'],"['$38,000.00\xa0']",[' Santa Ana ']
1491,[' VENTA- BODEGA DE 2 NIVELES- ARMENIA CANTON 3 CEIBAS'],"['$110,000.00\xa0']",[' Santa Ana ']
1492,[' VENTA- AMPLIA BODEGA- LOURDES COLON'],"['$90,000.00\xa0']",[' Santa Ana ']
1493,[' VENTA -CASA DE 2 NIVELES- LOURDE COLON'],"['$100,000.00\xa0']",[' Santa Ana ']
1494,[' VENTA- CASA DE 2 PLANTAS EN  SANTA ADELA AYUTA- SANTA ANA'],"['$27,000.00\xa0']",[' Santa Ana ']
1495,[' VENTA- CASA- URBANIZACION ARIZONA SANTA ANA'],"['$200,000.00\xa0']",[' Santa Ana ']
1496,"[' VENTA- QUINTA DEL VALLE EN  LOS NARANJOS, SANTA ANA']","['$1,200,000.00\xa0']",[' Santa Ana ']
1497,[' VENTA- CASA GRANDE- COL. GARCIA 2 SANTA ANA'],"['$85,000.00\xa0']",[' Santa Ana ']
1498,[' VENTA- TERRENO- CASA/IGLESIA- SAN LORENZO AHUACHAPAN'],"['$160,000.00\xa0']",[' Santa Ana ']
1499,[' VENTA- QUINTA EN CALLE A SAN JUAN BUENAVISTA SANTA ANA'],"['$400,000.00\xa0']",[' Santa Ana ']
1500,[' VENTA DE  CASA NUEVA EN  LAGUNA DE OLOMEGA SAN MIGUEL'],"['$250,000.00\xa0']",[' Santa Ana ']
1501,[' VENTA- CASA- RPTO. SANTA FE CHALCHUAPA SANTA ANA'],"['$20,000.00\xa0']",[' Santa Ana ']
1502,[' VENTA DE  CASA EN URBANIZACION  SANTA ADELA AYUTA SANTA ANA'],"['$26,000.00\xa0']",[' Santa Ana ']
1503,[' VENTA- CASA- CIUDAD REAL RES. MADRID SANTA ANA'],"['$16,000.00\xa0']",[' Santa Ana ']
1504,[' VENTA- QUINTA- SANTA ADELA AYUTA SANTA ANA'],"['$250,000.00\xa0']",[' Santa Ana ']
1505,[' VENTA- CASA GRANDE EN EL  CENTRO DE SONSONATE'],"['$300,000.00\xa0']",[' Santa Ana ']
1506,[' VENTA- CASA- CANTON PRIMAVERA SANTA ANA'],"['$60,000.00\xa0']",[' Santa Ana ']
1507,[' VENTA- QUINTA Y NAVE INDUSTRIAL DE 1700V2 SANTA ANA'],"['$100,000.00\xa0']",[' Santa Ana ']
1508,[' VENTA- QUINTA EN ATECOZOL  IZALCO SONSONATE'],"['$175,000.00\xa0']",[' Santa Ana ']
1509,[' VENTA- QUINTA- LLANOS DEL ESPINO AHUACHAPAN'],"['$140,000.00\xa0']",[' Santa Ana ']
1510,[' VENTA-QUINTA DE 1700 METROS CON PLAYA EN  LAGO DE COATEPEQUE- SANTA ANA'],"['$450,000.00\xa0']",[' Santa Ana ']
1511,"[' VENTA- CASA DE 380 VARAS - URBANIZACION SANTA LUCIA,  SANTA ANA']","['$125,000.00\xa0']",[' Santa Ana ']
1512,"[' VENTA- CASA NUEVA- COL. 1 DE OCTUBRE, FRENTE A BOCADELI SANTA ANA']","['$75,000.00\xa0']",[' Santa Ana ']
1513,"[' VENTA- TERRENO- 200 METROS- CASA SEMI CONSTRUIDA- CASERIO LAS COSINAS, SANTA ANA']","['$16,000.00\xa0']",[' Santa Ana ']
1514,"[' VENTA- CASA- LOTIFICACION EL CORTIJO, SANTA ANA']","['$12,500.00\xa0']",[' Santa Ana ']
